sid	analysis_id	barcode
cs96	1b1bff91-024c-415a-8ed8-eafc5bc18195	CCLE-IMR-32-RNA-08
cs97	2dd2783e-29e7-46fd-9d13-3fd0e8ff15d6	CCLE-SNU-C5-RNA-08
cs98	b6f20a38-2798-4988-b106-01b2a43cd36a	CCLE-VMRC-RCW-RNA-08
cs99	0d31f6c7-b0ca-4d09-837d-742257578138	CCLE-GCT-RNA-08
cs100	27835524-c72a-48e6-8121-6448bb11219e	CCLE-Hs 698.T-RNA-08
cs101	3e6ded62-51b1-4168-b651-62bc3ffc9b25	CCLE-UO-31-RNA-08
cs102	56551231-171e-4093-bd9b-0b02ac3a787e	CCLE-HCC-1438-RNA-08
cs103	ca646e08-060f-402c-aaa0-abfdcdf3b4a4	CCLE-LS 180-RNA-08
cs104	a52e84db-a52d-4892-a9a2-ec66dcdbf38a	CCLE-NCI-H226-RNA-08
cs105	792bf00d-22fa-4bcd-a539-1f63cf8dc7d3	CCLE-MM1-S-RNA-08
cs106	3a17817c-a982-4157-9a4b-e4b7c345ccac	CCLE-HCC202-RNA-08
cs107	379690b0-d6ee-41d2-a8bf-050a0b78fb87	CCLE-WM-793-DNA-08
cs108	39db89ef-f291-4e9e-8708-cdaaaf0c4409	CCLE-NCI-H526-RNA-08
cs109	025cd659-08e0-442f-b7b1-1565ffbad59c	CCLE-SNU-738-RNA-08
cs110	cf6923bd-0bdb-459c-a954-fa4bb1dae659	CCLE-253J-DNA-08
cs111	a390df4a-58ec-42ec-a701-503aa9e69d98	CCLE-NB-1-DNA-08
cs112	b6118100-0a8c-4153-ba64-5db6e1e820fa	CCLE-JHH-7-RNA-08
cs113	72a00200-59e2-4a5f-befa-7e6fb5ba62da	CCLE-NCI-H1693-RNA-08
cs114	a3db89be-581f-40e0-abf0-311e352cf20f	CCLE-CCF-STTG1-RNA-08
cs115	86d9998e-ced7-4d06-9edf-5527c0a1ae7d	CCLE-SNU-738-DNA-08
cs116	2e99d83a-9c6a-4ea5-b25f-9f701a33a296	CCLE-SW1271-DNA-08
cs117	dac0ddb9-d456-4e75-8ab9-6256a36d8ffd	CCLE-KMS-34-DNA-08
cs118	370005de-e01e-4a2b-91bf-2e6d1c28ca4d	CCLE-ACC-MESO-1-RNA-08
cs119	a6a1a4da-53ed-438f-918f-e71f77ac913a	CCLE-LXF-289-RNA-08
cs120	1c5f708f-252b-49d0-b16d-78d5a5344e7d	CCLE-BFTC-909-RNA-08
cs121	a7ac5feb-307c-4c81-b912-f65dcd96b3d6	CCLE-HEC-108-RNA-08
cs122	7652e0dc-bd9d-4c88-8409-1494f9bfa1aa	CCLE-COLO-680N-RNA-08
cs123	320d4291-fd15-42b7-9f66-2315bee8851d	CCLE-KYO-1-RNA-08
cs124	5550067f-c5b3-4b8a-bf72-cecf66a980bd	CCLE-ES-2-RNA-08
cs125	165a838c-b8d4-4ba0-bae5-b1196bab039b	CCLE-MONO-MAC-6-RNA-08
cs126	1f5294c0-7db3-4f49-b6a1-28b4f796fa87	CCLE-RMUG-S-DNA-08
cs127	d672eb5c-2119-45c3-be91-02645eeed355	CCLE-HSC-2-RNA-08
cs128	e8079748-b1ca-4391-be8c-c89973bd3a2f	CCLE-SK-HEP-1-RNA-08
cs129	3a2c6380-bc21-4c11-91be-2f81af8721e7	CCLE-SCC-15-RNA-08
cs130	69ff8c53-4416-448b-9cb7-ac5ff56dc432	CCLE-MKN1-RNA-08
cs131	989c876a-6236-41d3-9a72-915516014645	CCLE-MHH-CALL-4-DNA-08
cs132	68a7e811-2192-4f41-850c-66b77e57ff91	CCLE-SNU-1105-RNA-08
cs133	1ec31b92-4c89-4bfa-ab80-280081995885	CCLE-CAL-54-RNA-08
cs134	8e5ca880-5581-4996-911f-0420f7d7d0cc	CCLE-GB-1-RNA-08
cs135	e223bb34-6592-4cd3-968e-5846fe123b6b	CCLE-Hs 739.T-RNA-08
cs136	b39b60cd-ed66-4824-9548-6e1396da753c	CCLE-C2BBe1-RNA-08
cs137	9da8f1f7-d606-4fe8-ab14-c9fe2a4b7afc	CCLE-NCI-H522-RNA-08
cs138	c7a33726-edaa-4678-b5d5-e31295156705	CCLE-OCI-LY3-DNA-08
cs139	e21ba648-aedb-4467-af29-4e4ab45282ec	CCLE-SNU-719-DNA-08
cs140	1faa0a53-04e8-4e76-bf36-85623edb1a45	CCLE-ACHN-RNA-08
cs141	a1c5e568-4169-48fe-9d84-7a70d61ceea0	CCLE-KYSE-180-RNA-08
cs142	8be31a2b-b7ef-4164-8a02-4ebd86b80145	CCLE-PANC-1-RNA-08
cs143	e790aced-11fc-4fa5-b2c9-f6cb16874b89	CCLE-COR-L311-RNA-08
cs144	7eb24bf8-c3d3-41cf-9949-4184eff53545	CCLE-YD-10B-DNA-08
cs145	e6363d00-6af2-445f-87c8-d8a0549118e3	CCLE-T3M-4-DNA-08
cs146	053e0f0e-f66e-4783-b569-da14ba7a2182	CCLE-NB-1-RNA-08
cs147	0d6eb00a-bc8c-405b-bd64-4297f80f510a	CCLE-Sq-1-DNA-08
cs148	2c8fe3f1-36db-4faf-b352-d00196d5b548	CCLE-PA-TU-8988S-RNA-08
cs149	cbfd3584-ca62-49cd-ac0c-421773331ce7	CCLE-HT115-RNA-08
cs150	5c7a91c5-6107-4c4a-aa56-94b5a9d7464a	CCLE-Toledo-DNA-08
cs151	472b1ab9-0aa2-42c3-9d9a-51a47b2e5d9b	CCLE-ACC-MESO-1-DNA-08
cs152	64156b22-7ff2-48f3-bad1-c7c1ee9c1a70	CCLE-Toledo-RNA-08
cs153	9b799be1-57b2-4fb4-ab6f-c1af2cc633a5	CCLE-HCC2218-RNA-08
cs154	277855e7-1559-47eb-a4c3-05dc857b9a7b	CCLE-NCI-H2196-RNA-08
cs155	c85a1920-c00c-472b-b609-3301c6632ded	CCLE-MOLP-2-DNA-08
cs156	170e77ac-5c8f-4ac2-8168-646181a48a28	CCLE-Hs766T-DNA-08
cs157	be0e4162-353f-44d1-922f-971ad026e68e	CCLE-EFM-19-RNA-08
cs158	f1faef0c-e58c-4eb3-9e3b-e5dc3791fa14	CCLE-HGC-27-RNA-08
cs159	4f563136-0d37-4f27-af0f-ad6cddcd5954	CCLE-NCI-H1869-RNA-08
cs160	f7bafca2-ca9b-4d6e-a1fa-a1486dc3b30c	CCLE-EKVX-RNA-08
cs161	ae22182f-2efa-4be1-9662-0f4fc6935573	CCLE-BL-41-RNA-08
cs162	f21aea18-0696-46cd-8fd6-8d70fa022b0f	CCLE-TE-14-DNA-08
cs163	663a93a9-fd17-43f5-85de-157120822ead	CCLE-RS-5-DNA-08
cs164	3ab53c52-8a97-4600-913c-99b15f5d71fa	CCLE-LS123-RNA-08
cs165	85f0cb5c-8d87-4de4-923d-5f0e0f749769	CCLE-JURL-MK1-RNA-08
cs166	30606a81-ee9b-4b5a-b261-46b9f0fe1c28	CCLE-Mino-DNA-08
cs167	66e130e4-3fef-45da-896d-bda1d834c486	CCLE-SNU-1077-DNA-08
cs168	2cce1d67-ad6f-4f08-af7e-2a6fbc1fb459	CCLE-HCC1143-v1-DNA-08
cs169	386a91f7-dda8-4f58-ac24-d141110291b7	CCLE-SNU-46-DNA-08
cs170	0feb9dc5-7ef2-44ff-918e-eb47ba634742	CCLE-OCUM-1-RNA-08
cs171	234fd3f6-b1fa-49be-b9e8-3dee8f4ed75a	CCLE-OVMANA-DNA-08
cs172	808f44fa-fc69-4565-8a36-7b2d8ca0c415	CCLE-COR-L105-RNA-08
cs173	1e1bb9ba-7505-4568-ada3-2b08b288cd30	CCLE-ME-1-RNA-08
cs174	58b9c137-99fd-4e0d-ba20-71af78f41ce6	CCLE-SNU-245-DNA-08
cs175	0c3e4017-6253-4b7e-9246-fa990d21cd80	CCLE-CADO-ES1-RNA-08
cs176	dc2b82cd-8885-44a4-9743-a4584dcdec42	CCLE-SNU-201-RNA-08
cs177	f239cff8-3103-4f5e-95f3-9c554cc770be	CCLE-HuT 102-RNA-08
cs178	826678ef-7fe6-4cf8-b1e2-66a65d26d073	CCLE-Hs 940.T-RNA-08
cs179	4d3a7434-a042-4882-a34d-20650ec46c9b	CCLE-HuH-6-DNA-08
cs180	9dcba4fd-b6c5-4e44-b686-9afc28951ee6	CCLE-GSS-DNA-08
cs181	6666c2de-8e62-4e24-9dba-8f088f3557d3	CCLE-CAL-12T-RNA-08
cs182	fd8fb131-1d66-422d-bc3a-f747381169d8	CCLE-P3HR-1-RNA-08
cs183	86993439-3b77-49b5-a179-7719bf705605	CCLE-SIG-M5-RNA-08
cs184	1484b59f-5520-41f4-a771-c3ad088f02ad	CCLE-MDA-MB-415-RNA-08
cs185	fcfc5e01-19a3-45de-ab4b-5440f49c6340	CCLE-MDA-MB-436-DNA-08
cs186	0a3d5a24-325e-426a-b840-43335f8d16e4	CCLE-huH-1-RNA-08
cs187	39bd3aa6-301d-4b80-bd0a-3949edee80ea	CCLE-JHUEM-7-DNA-08
cs188	24799388-008d-4011-a181-f4b2070b8bb0	CCLE-OVTOKO-RNA-08
cs189	1560c3e0-7e26-4259-960f-cd1147207277	CCLE-NCI-H1568-RNA-08
cs190	23921125-f7c5-47a7-bf4c-533a9f9e8f66	CCLE-SNU-1033-DNA-08
cs191	0bac84b1-25da-4369-bf76-d7f0f68742dd	CCLE-JHH-6-RNA-08
cs192	e0551426-c27a-4e4f-b2c2-56fc4f210923	CCLE-Hs 616.T-RNA-08
cs193	ec0491f2-e5f8-4dd4-9ebe-197916a04d6d	CCLE-HCC4006-RNA-08
cs194	857051d7-156d-44d2-912d-48ba88db236d	CCLE-ALL-SIL-RNA-08
cs195	1340ffd9-0935-4322-b5cc-a99d295c4ee9	CCLE-RCH-ACV-RNA-08
cs196	75dabfb6-e81a-47b7-a288-81d57656016f	CCLE-Caki-2-RNA-08
cs197	0678564a-6526-403d-887e-bc1d9a76ef29	CCLE-HCC1954-DNA-10
cs198	23939629-c789-46ed-ad52-415622000056	CCLE-HCC1954-DNA-10
cs199	b742a1bf-6aa4-41f1-badc-28b46fafd712	CCLE-JM1-RNA-08
cs200	5cc4af45-7479-4c94-b5a3-bccbf6ef7805	CCLE-JHOS-2-RNA-08
cs201	0bcf3b68-5e14-47a7-a5e1-66f4ebb3b8f7	CCLE-TEN-DNA-08
cs202	7670f4de-60a1-47d9-b6d2-c8565f45ff98	CCLE-HPB-ALL-DNA-08
cs203	e918a094-8884-4161-9793-eae87eb533b3	CCLE-SNU-449-RNA-08
cs204	13943ed3-bc54-4fb2-9919-89a3e916be36	CCLE-HuH-6-RNA-08
cs205	ee2a98ed-55f5-4ec9-85db-a081a0abe0ee	CCLE-Hs729-DNA-08
cs206	f986418f-38dd-4b0e-bfb2-c4ba00209203	CCLE-RPMI-8402-RNA-08
cs207	4f0ef8f0-32df-4072-9b19-2058ed0b7ba6	CCLE-CHP-126-RNA-08
cs208	905fffad-e784-47b7-a617-6df5ec7e604c	CCLE-KMS-34-RNA-08
cs209	3f030a62-834c-4c46-9181-ba1d028a0db2	CCLE-HCC-1588-RNA-08
cs210	faad8c65-03b1-474a-81b8-7d7c92ff11c7	CCLE-JHOC-5-DNA-08
cs211	418751dc-7c73-4f69-928a-9f514d1b4fb5	CCLE-CAL-51-RNA-08
cs212	cb088d92-ab90-4115-86fc-2fa4e3c705fb	CCLE-KHM-1B-DNA-08
cs213	ac132017-27b6-4212-b5d6-3dd5bd3686e3	CCLE-253J-BV-RNA-08
cs214	8c7f184a-ddde-4510-90b6-99a9252b9128	CCLE-MG-63-RNA-08
cs215	4ac5c24b-f3ef-4b04-992f-fdd2891fe4cf	CCLE-42-MG-BA-RNA-08
cs216	976474e7-0c52-48fa-8326-d46dfa154aac	CCLE-TE-14-RNA-08
cs217	892db037-8122-4100-9386-b0bc3878b335	CCLE-OCI-AML5-DNA-08
cs218	36cd1092-e0eb-4625-a360-70a67a0e01ea	CCLE-TO 175.T-RNA-08
cs219	8fe6a64c-1402-40b2-b62c-3e7d9e2d14fb	CCLE-SNU-620-DNA-08
cs220	26ba8975-66a9-420f-b4ab-0b5647d42673	CCLE-NALM-19-DNA-08
cs221	b4692b28-b55d-45f7-a8c4-381fe0e44ee9	CCLE-SNU-685-DNA-08
cs222	1cfed6cd-0e10-454a-bcbb-56c29d640a76	CCLE-HCC-366-RNA-08
cs223	08fe4802-b482-47f9-9100-9ab956bd7bc0	CCLE-U-2 OS-RNA-08
cs224	226408d7-3df3-4172-baa6-f4ec3744f4f9	CCLE-NCI-H684-RNA-08
cs225	bcfa0882-3013-4dbd-810e-2f4e5cda78cb	CCLE-KE-39-RNA-08
cs226	d08adcda-bcbf-46bd-a700-9af0823d41eb	CCLE-IGROV1-RNA-08
cs227	38b4fb43-51d2-48d6-9742-785004534eb8	CCLE-RL95-2-RNA-08
cs228	c177d167-471b-408e-bd04-50a7cfc4cbeb	CCLE-TE-11-RNA-08
cs229	8f17979c-77dd-4743-bafa-a436fce0d2fd	CCLE-HCT 116-RNA-08
cs230	886da1e0-925f-4a7b-a1fe-a4d214e9fe8f	CCLE-NCI-H446-RNA-08
cs231	bb25d4ed-42b6-425f-8358-7af6620163f5	CCLE-TF-1-DNA-08
cs232	94711c78-aba8-4f1a-a961-57221e526466	CCLE-Capan-2-RNA-08
cs233	45a4db6b-3923-42de-acaa-1a229f1d8bda	CCLE-Hs 934.T-RNA-08
cs234	f24e257a-e588-43cf-ba9c-043795971058	CCLE-SU-DHL-8-RNA-08
cs235	ac3131f6-c7a0-44ba-b4b4-dc442094cbeb	CCLE-NCI-H1581-RNA-08
cs236	cc52c175-9db1-4433-bef6-10c573555304	CCLE-THP-1-RNA-08
cs237	7f580b4f-3175-48af-b7a2-eb9e57e5ea2f	CCLE-SNU-C2A-DNA-08
cs238	9a4f662b-0a1f-4c74-a0ee-bd36d05bec5f	CCLE-KU812-RNA-08
cs239	b6559270-9b95-4b24-8967-cce440fe0459	CCLE-Caov-4-RNA-08
cs240	30cf652f-ec7e-4201-89fb-774dc9e6da1e	CCLE-HCC1419-RNA-08
cs241	fd16e5bc-2552-4534-9949-556e3f111f30	CCLE-RKN-DNA-08
cs242	ae8cd1b2-af11-4ca4-9bd0-e01feb15b9b2	CCLE-RS-5-RNA-08
cs243	82316706-d676-47a9-a0ec-a5bbfbf8ca8c	CCLE-SNU-410-DNA-08
cs244	3c0fa603-3208-4b8c-9110-035ee033abfe	CCLE-JIMT-1-RNA-08
cs245	75896aea-dc5b-4d03-8779-1831fb931cb9	CCLE-ZR-75-1-DNA-08
cs246	13af1b07-deab-4639-850f-acea245849bf	CCLE-IGR-1-RNA-08
cs247	32bf9d12-84c8-4eca-9072-1acc094f5428	CCLE-NCI-H292-RNA-08
cs248	f0650e2c-dd9f-448a-a749-0d02ac54fe86	CCLE-GOS-3-RNA-08
cs249	fe8b3333-45eb-41bc-88b8-cfc3b9666591	CCLE-SU-DHL-10-RNA-08
cs250	1281b446-2369-4849-9298-eda7796c00bd	CCLE-Calu-6-RNA-08
cs251	7b22ec90-6884-445a-a6fe-ad39bee48a57	CCLE-COV362-RNA-08
cs252	9a743c4e-d002-41bd-8872-aee6d4f12529	CCLE-NCI-H2171-RNA-08
cs253	dc9dd275-7e93-4ce0-838e-47ca7b5751a6	CCLE-HCC1143-v2-DNA-08
cs254	775cfc98-e50e-4d02-a8eb-9b25d58ebda9	CCLE-Kasumi-6-RNA-08
cs255	a105a6ec-7cc3-4c3b-a99f-af29de8a7caa	CCLE-BICR18-DNA-08
cs256	f6c2a43c-0182-427b-8e13-a0b5cd0fcede	CCLE-Li-7-RNA-08
cs257	52499f1d-e428-41ab-857f-ba82da0ca602	CCLE-EJM-DNA-08
cs258	abb80a9f-a3a4-4d98-b9e8-7fd595492944	CCLE-TUHR14TKB-DNA-08
cs259	83aa3b95-d643-4115-bd40-d6eb0443694c	CCLE-BL-41-DNA-08
cs260	ce9f1b08-8a07-416a-ab43-90e011092b08	CCLE-A-498-RNA-08
cs261	b527e136-3903-49d9-b27e-a047926e3e0e	CCLE-RERF-LC-Ad1-RNA-08
cs262	5e99673a-aa63-4df8-a7fb-eebd64f6504b	CCLE-SU-DHL-6-DNA-08
cs263	1c3026ed-d72b-46ec-bc3d-56e18f813d34	CCLE-CML-T1-DNA-08
cs264	8630e0c2-2442-4c77-9095-52af38b65eae	CCLE-NCI-H1155-RNA-08
cs265	14bbbaf5-075c-4653-bc7d-592aacf2526c	CCLE-L-540-RNA-08
cs266	001df8b7-c734-4279-881c-2a7421b3a167	CCLE-BICR16-DNA-08
cs267	5f3c2c05-156e-4cad-91ee-47312660e141	CCLE-HuTu 80-RNA-08
cs268	151818fd-57f9-46b7-8bd1-312c9272f9f8	CCLE-JVM-3-RNA-08
cs269	53714f20-e2e2-494d-a7f3-4e9cbfd20915	CCLE-SNU-1214-RNA-08
cs270	8cea2b83-d0aa-423c-87c8-6771c5907edc	CCLE-KMS-11-RNA-08
cs271	ea410d5e-dc68-45e8-bed2-da44757dd594	CCLE-Hs274.T-DNA-08
cs272	6aebe472-2ba4-4a4a-8e88-82889f4985fb	CCLE-BFTC-905-RNA-08
cs273	d0cb3f54-1fcf-4ca6-8119-3b0737c8a69c	CCLE-LS411N-RNA-08
cs274	6d85c642-d310-4716-870a-d464160d6738	CCLE-HT-1197-RNA-08
cs275	e77fb3ac-f809-4430-a5ce-88f9929e5aea	CCLE-KP-N-SI9s-RNA-08
cs276	c5342be3-f117-4509-8838-56723a8fd1c7	CCLE-CHP-212-RNA-08
cs277	d818fcef-a7bb-4a27-be14-1e82c39664f8	CCLE-HEC-1-A-RNA-08
cs278	498a8458-233e-40ff-b708-c34f2ad2d439	CCLE-TEN-RNA-08
cs279	8e1db5ad-9602-40ca-9732-d76428187e5f	CCLE-NCI-H596-RNA-08
cs280	55c315f0-6c8c-4a04-86e5-fc73f35b3619	CCLE-RT4-RNA-08
cs281	abfae141-ab90-40f4-8b68-031f119b8e9e	CCLE-NCI-H727-RNA-08
cs282	58ebdcc4-fdca-4329-9e4a-728b2e6373ce	CCLE-DB-RNA-08
cs283	13b17f21-d5b1-4e21-b99b-66ef2ae15a6e	CCLE-HCC827-RNA-08
cs284	1bc93780-be3c-4af6-a8cf-47a3f7f87b6d	CCLE-YAPC-RNA-08
cs285	5da81547-b860-4af8-97ec-65634a7b8280	CCLE-KMRC-20-RNA-08
cs286	192ac756-5175-4acd-92be-357cdf926d33	CCLE-FaDu-RNA-08
cs287	075a335d-dd45-4fb7-baf0-1d23c7fcdb92	CCLE-JMSU-1-DNA-08
cs288	f5605d5d-29dd-4114-818e-145f5053a035	CCLE-22Rv1-RNA-08
cs289	c602930d-a4bf-4acb-8c64-db73f99bd26d	CCLE-Hs 675.T-RNA-08
cs290	fbe36db9-53ca-4770-8a11-cb8bf7a62d66	CCLE-NCI-H2444-RNA-08
cs291	9a288482-2089-4250-af99-d9c002ef647d	CCLE-MFE-319-RNA-08
cs292	cbecd922-0efc-486c-9d72-22a81ccb4d86	CCLE-NCI-H1373-DNA-08
cs293	60e31984-3728-4333-a66d-8049d5c9fa6a	CCLE-MIA PaCa-2-RNA-08
cs294	e7ce1810-f507-4e5c-8af3-5f3bd8906a70	CCLE-NCI-H1105-RNA-08
cs295	3302ea47-b8e4-4f20-be6c-ffdf7299a376	CCLE-Daudi-RNA-08
cs296	3ff2e5fb-af5b-49f9-aa43-49061b10ca6c	CCLE-Pfeiffer-DNA-08
cs297	bc5385a0-c588-484a-89b4-2af68f68d553	CCLE-VMRC-RCZ-RNA-08
cs298	88da8eb4-6f73-470f-8ff5-763be9b2c4be	CCLE-NCI-H1666-RNA-08
cs299	09bb02a0-214c-4879-9c06-6a0ddd204ecc	CCLE-SNU-1197-DNA-08
cs300	0f4753cb-69dc-4e1c-84fa-d15975b6b0f4	CCLE-LUDLU-1-DNA-08
cs301	1d9dd2d0-b48f-421e-a443-2cf3944364af	CCLE-SK-N-DZ-RNA-08
cs302	47a4786b-9d9d-4578-b021-c9effe259235	CCLE-ZR-75-30-RNA-08
cs303	065642bb-d3b1-44f7-b823-af0bfacb3c5e	CCLE-EFO-27-RNA-08
cs304	e0b95c34-90a4-4a27-adc6-75b35392a8f2	CCLE-Calu-3-DNA-08
cs305	1138456d-ecc5-45f4-a169-9ba373d5d71a	CCLE-IGR-37-RNA-08
cs306	e9f62adb-09bf-4f5b-bf75-a9a1ce2883ab	CCLE-Hs 688(A).T-RNA-08
cs307	53dc3dea-d64a-4ac0-8ec6-63a98fd9aedd	CCLE-BL-70-RNA-08
cs308	89ec2674-7e79-499e-adaa-917c17adaf23	CCLE-NCI-H2286-RNA-08
cs309	ca8ac363-f9ca-4d7a-ab73-20299581361b	CCLE-HCC1954BL-DNA-09
cs310	7c8c166d-644a-4ed1-8e52-67da66bcb677	CCLE-SNU-61-DNA-08
cs311	457d0434-ff04-4d5e-a8ef-e62794ffc23f	CCLE-BHY-RNA-08
cs312	bde66db2-40f5-4a47-92b4-151050895755	CCLE-KM12-RNA-08
cs313	22046be8-90ce-4a1d-9cef-1624f462e482	CCLE-HLF-a-DNA-08
cs314	0eedb08b-1788-4bbf-8671-f209876f4ed5	CCLE-T3M-4-RNA-08
cs315	a3e91ee2-aa54-4acf-8eb2-45d795ec5188	CCLE-NCI-H889-RNA-08
cs316	20d36af9-655c-45e7-8f32-9770dd0c53c5	CCLE-SK-LU-1-RNA-08
cs317	25a50f51-8d9e-4877-9c80-dc097bac3826	CCLE-Hs229.T-DNA-08
cs318	17765186-1262-4ca2-9c90-c7bbabe6f9f3	CCLE-EFM-192A-RNA-08
cs319	7cba5a73-b8a7-46c9-8175-eeca8bd483ac	CCLE-NUGC-2-RNA-08
cs320	f137f4dc-42b5-4ba2-b71a-7e74f64e37c5	CCLE-HuH28-DNA-08
cs321	bca30ecd-2c07-470f-b5cd-6a8512b7c675	CCLE-OV7-RNA-08
cs322	6a018eb4-038f-4615-90ad-9c6054b6d77f	CCLE-CMK-RNA-08
cs323	bbdfc980-47fe-4b4c-892f-6daddac199a6	CCLE-SNU-1197-RNA-08
cs324	1a1aa7b9-b2cc-4726-8a7a-a7fe5678f0e9	CCLE-MOLM-16-DNA-08
cs325	ed412801-81e9-4777-942a-95079b7044e1	CCLE-A-673-RNA-08
cs326	d2198c12-a415-4091-8959-73101b2c0582	CCLE-IST-MES2-RNA-08
cs327	9fa56e1f-1da2-44d6-810f-1963aeb4ee93	CCLE-JURKAT-DNA-08
cs328	356388e6-9ab9-4041-9ff5-c5c0bdca84d4	CCLE-ZR-75-1-RNA-08
cs329	209c7671-8d01-455b-a235-284529dfc457	CCLE-A-375-RNA-08
cs330	8f3c549b-8ebf-4572-84e3-087fb081f5bc	CCLE-Hs 695T-RNA-08
cs331	ea450165-4ec4-431f-a21b-ebdea26d9794	CCLE-MDA-MB-175-VII-RNA-08
cs332	589b83f4-db0c-4b7a-9625-b2e13994e617	CCLE-KMRC-2-RNA-08
cs333	153f4129-422e-40e8-9443-79e7a04e2dbd	CCLE-MSTO-211H-RNA-08
cs334	ec8d099d-65ec-4bf6-9f22-e7ab5fb9425a	CCLE-HCC1806-RNA-08
cs335	2d1f25d4-7245-4a2f-bd6f-6f5b6c3e5d0d	CCLE-OVISE-RNA-08
cs336	d9502452-91ff-427f-af32-c5f58b20a234	CCLE-EFO-21-RNA-08
cs337	b77a3d92-3b4d-4b22-8a0e-d986a728bfd1	CCLE-TYK-nu-DNA-08
cs338	b9646e95-184e-41f6-b0ef-1af92acfb75a	CCLE-PE/CA-PJ15-RNA-08
cs339	c6ef15bf-082d-4cd3-ba3f-996ce6aca039	CCLE-253J-RNA-08
cs340	ab5ab856-3937-4d31-bd83-4af7707879c7	CCLE-PF-382-RNA-08
cs341	26c13955-b9ae-49b2-8c35-dd3ad69a259b	CCLE-SNU-308-DNA-08
cs342	e6d7e763-fc7f-480c-8b6a-91e26b3c8dff	CCLE-NCI-H1781-RNA-08
cs343	9838aa19-6885-4a4d-9058-7f821f445d3a	CCLE-HCC1143-RNA-08
cs344	6f3c510d-2d32-4aed-af6e-234018a3c30e	CCLE-SNU-5-RNA-08
cs345	8fb70bbe-63bd-4ca3-8fc2-778f72845b8f	CCLE-SNU-1041-RNA-08
cs346	28f498ae-7e85-4b5e-afb3-662a993ed4d9	CCLE-SJSA-1-RNA-08
cs347	bf3933b4-42ce-4936-83a6-6ac4569d98d2	CCLE-Hs819.T-DNA-08
cs348	04778047-db4d-4b8c-b77c-b910fa8c9e12	CCLE-KMS-12-BM-RNA-08
cs349	badb71fd-8991-4c56-b924-2549a16df08d	CCLE-HuH-7-RNA-08
cs350	cc2dcb7d-0cec-4ed6-b4d0-751fb12043d7	CCLE-SNU-478-DNA-08
cs351	aae50211-2fc1-4d56-978f-ed45cb74301c	CCLE-WM983B-DNA-08
cs352	7096d808-9879-4644-a94b-47685679ef7e	CCLE-KMRC-3-DNA-08
cs353	e9a61983-ac0b-487f-b676-c8c176aa70e5	CCLE-SU-DHL-4-DNA-08
cs354	79477f85-6bcd-4f3f-8719-ad30a64df398	CCLE-JHH-5-DNA-08
cs355	b699c5fa-1dc5-4c7a-8c26-1660d889730d	CCLE-JHUEM-2-DNA-08
cs356	991e47a3-0dba-47de-82b6-e46c808e5f14	CCLE-HDQ-P1-RNA-08
cs357	d8c29806-14c5-4d2a-9f1c-5cec1f723a10	CCLE-MES-SA-RNA-08
cs358	573b6890-3cf3-4480-ac3d-02234abd4c64	CCLE-NCI-H1341-DNA-08
cs359	d472409c-91b8-491f-9510-e523e8f689dc	CCLE-SNU-475-RNA-08
cs360	3a2ec63b-b740-4ec0-b3af-dacd10f97a0d	CCLE-NCI-H1299-RNA-08
cs361	b9d43360-79cd-4110-a4ba-a6d2033a18ff	CCLE-SNU-668-DNA-08
cs362	60480a74-9ce3-43bf-8ab1-7ef72bda3951	CCLE-NCI-H2085-RNA-08
cs363	ed788250-477f-4777-b53f-1d460d92fd89	CCLE-KS-1-RNA-08
cs364	9849b139-ff56-4bb4-ba3f-d3fa7cefa619	CCLE-RPMI-7951-RNA-08
cs365	f1d30f20-fc34-4980-83a7-cabb96ef5fd4	CCLE-WM-88-DNA-08
cs366	7c714da9-a79b-4250-b16a-365f3a7d17a5	CCLE-SK-MEL-24-RNA-08
cs367	f3673253-6b13-4cf8-9693-8dfaa806b04a	CCLE-OVMANA-RNA-08
cs368	1e3b3fcf-6729-43db-837f-9f298105b041	CCLE-Ishikawa (Heraklio) 02 ER--RNA-08
cs369	230c9551-4d50-43af-b18f-a6ece488bf79	CCLE-SK-MEL-5-RNA-08
cs370	ff0e150e-4ebe-4f54-9d97-cf304fce6886	CCLE-NCI-H2110-RNA-08
cs371	8c3f740f-0f0e-4858-b375-ad490b33ea74	CCLE-JHUEM-3-DNA-08
cs372	c1911d71-eaa5-43b5-8c69-dd3e4722665e	CCLE-Hs 839.T-RNA-08
cs373	f09b3e18-dd31-4067-8d73-e62ec2fed9a3	CCLE-YD-8-RNA-08
cs374	ecfd1349-f493-4f96-b3a1-7b27cc434640	CCLE-COLO-320-RNA-08
cs375	469a8908-8d65-44a5-a2ab-99f5904930cc	CCLE-SK-N-MC-DNA-08
cs376	9b133f0f-56d5-4a12-8bfa-8e0c4879af60	CCLE-SW 1353-RNA-08
cs377	9027ee65-8858-4833-9fb9-1451abdb8ff9	CCLE-OCI-M1-RNA-08
cs378	17853175-429f-4875-a6d0-4ffedea409a1	CCLE-FTC-238-DNA-08
cs379	d7986b7f-ec9d-40d2-81a4-fcb6eb9afb4d	CCLE-Hs 611.T-RNA-08
cs380	19f57bd9-e629-4ca6-970e-a34ab31001c0	CCLE-RKO-RNA-08
cs381	80cae413-27da-4114-8a7c-3d324e346b52	CCLE-RKN-RNA-08
cs382	5421a0be-f619-4dcf-8eb8-d93c32c97c80	CCLE-JHH-1-RNA-08
